TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
3770400,Houston B-cycle,634698,Subscriber,,,77089,UNITED STATES,24 Hour Kiosk,380,Standard,City Hall,La Branch & Lamar,34,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:07:29,14:41:24,Y,Y,One Way,Houston B-cycle
3770422,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,129,Standard,City Hall,City Hall,36,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:10:09,14:46:02,Y,Y,Round Trip,Houston B-cycle
3770428,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,242,Standard,City Hall,City Hall,36,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:10:28,14:46:08,Y,Y,Round Trip,Houston B-cycle
3770431,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,192,Standard,City Hall,City Hall,36,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:10:38,14:46:13,Y,Y,Round Trip,Houston B-cycle
3770432,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,870,Standard,City Hall,City Hall,36,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:10:47,14:46:19,Y,Y,Round Trip,Houston B-cycle
3770435,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,533 R,Standard,City Hall,City Hall,36,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:10:58,14:46:24,Y,Y,Round Trip,Houston B-cycle
3770438,Houston B-cycle,634674,Subscriber,,,77021,UNITED STATES,24 Hour Kiosk,269,Standard,Main & Dallas,La Branch & Lamar,8,0,0,N,1.2,1.1,48,2014-12-30,2014-12-30,14:11:24,14:19:57,N,Y,One Way,Houston B-cycle
3770450,Houston B-cycle,634700,Subscriber,,,44474,UNITED STATES,24 Hour Kiosk,883,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,61,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:15:52,15:16:17,Y,Y,Round Trip,Houston B-cycle
3770453,Houston B-cycle,634700,Subscriber,,,44474,UNITED STATES,24 Hour Kiosk,931,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,60,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:16:31,15:16:23,Y,Y,Round Trip,Houston B-cycle
3770540,Houston B-cycle,634674,Subscriber,,,77021,UNITED STATES,24 Hour Kiosk,269,Standard,La Branch & Lamar,Spotts Park,60,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:34:53,15:34:55,Y,Y,One Way,Houston B-cycle
3770565,Houston B-cycle,634709,Subscriber,,,60514,UNITED STATES,24 Hour Kiosk,295,Standard,Sabine Bridge ,Rusk & St. Emanuel ,78,0,2,N,2.7,2.6,108,2014-12-30,2014-12-30,14:39:47,15:57:51,Y,Y,One Way,Houston B-cycle
3770575,Houston B-cycle,634698,Subscriber,,,77089,UNITED STATES,24 Hour Kiosk,380,Standard,La Branch & Lamar,City Hall,34,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:41:41,15:15:59,Y,Y,One Way,Houston B-cycle
3770578,Houston B-cycle,634698,Subscriber,,,77089,UNITED STATES,24 Hour Kiosk,122,Standard,La Branch & Lamar,City Hall,34,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:42:19,15:16:04,Y,Y,One Way,Houston B-cycle
3770579,Houston B-cycle,551592,Subscriber,,,77373,UNITED STATES,24 Hour Kiosk,892,Standard,Stude Park,Stude Park,5,0,0,N,.8,.7,30,2014-12-30,2014-12-30,14:42:21,14:47:47,N,Y,Round Trip,Houston B-cycle
3770580,Houston B-cycle,634712,Subscriber,,,77090,UNITED STATES,24 Hour Kiosk,212,Standard,Stude Park,Stude Park,50,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:43:20,15:33:47,Y,Y,Round Trip,Houston B-cycle
3770588,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,129,Standard,City Hall,City Hall,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,14:46:41,14:46:41,N,Y,Round Trip,Houston B-cycle
3770590,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,242,Standard,City Hall,City Hall,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,14:46:56,14:46:56,N,Y,Round Trip,Houston B-cycle
3770592,Houston B-cycle,323558,Member,Houston,TX,77002,UNITED STATES,Annual Member,82,Standard,Tellepsen YMCA,Main & Dallas,3,0,0,N,.5,.4,18,2014-12-30,2014-12-30,14:47:40,14:50:49,N,Y,One Way,Houston B-cycle
3770599,Houston B-cycle,551592,Subscriber,,,77373,UNITED STATES,24 Hour Kiosk,089,Standard,Stude Park,Stude Park,911,55,0,Y,8.3,7.8,330,2014-12-30,2014-12-31,14:49:25,06:00:46,Y,Y,Round Trip,Houston B-cycle
3770633,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,810,Standard,Dallas & Smith,Dallas & Smith,23,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:57:37,15:20:16,N,Y,Round Trip,Houston B-cycle
3770634,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,197,Standard,Dallas & Smith,Dallas & Smith,23,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:57:54,15:20:09,N,Y,Round Trip,Houston B-cycle
3770636,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,275,Standard,Dallas & Smith,Dallas & Smith,22,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:04,15:20:02,N,Y,Round Trip,Houston B-cycle
3770637,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,828,Standard,Dallas & Smith,Dallas & Smith,21,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:12,15:19:56,N,Y,Round Trip,Houston B-cycle
3770638,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,304,Standard,Dallas & Smith,Dallas & Smith,21,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:21,15:19:51,N,Y,Round Trip,Houston B-cycle
3770640,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,979,Standard,Dallas & Smith,Dallas & Smith,21,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:30,15:19:46,N,Y,Round Trip,Houston B-cycle
3770642,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,102,Standard,Dallas & Smith,Dallas & Smith,21,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:42,15:19:34,N,Y,Round Trip,Houston B-cycle
3770644,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,347,Standard,Dallas & Smith,Dallas & Smith,21,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,14:58:51,15:19:39,N,Y,Round Trip,Houston B-cycle
3770660,Houston B-cycle,634719,Subscriber,,,75206,UNITED STATES,24 Hour Kiosk,981,Standard,Spotts Park,Herman Park Lake Plaza,145,0,6,N,2.7,2.6,108,2014-12-30,2014-12-30,15:01:44,17:26:12,Y,Y,One Way,Houston B-cycle
3770663,Houston B-cycle,634719,Subscriber,,,75206,UNITED STATES,24 Hour Kiosk,108,Standard,Spotts Park,Herman Park Lake Plaza,143,0,6,N,2.7,2.6,108,2014-12-30,2014-12-30,15:02:27,17:25:57,Y,Y,One Way,Houston B-cycle
3770702,Houston B-cycle,634725,Subscriber,,,65401,UNITED STATES,24 Hour Kiosk,844,Standard,Spotts Park,Smith & Capitol,48,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:11:05,15:59:33,Y,Y,One Way,Houston B-cycle
3770707,Houston B-cycle,634726,Subscriber,,,77573,UNITED STATES,24 Hour Kiosk,807,Standard,Spotts Park,Smith & Capitol,48,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:12:21,16:00:39,Y,Y,One Way,Houston B-cycle
3770712,Houston B-cycle,634727,Subscriber,,,77082,UNITED STATES,24 Hour Kiosk,215,Standard,Spotts Park,Smith & Capitol,48,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:13:03,16:01:04,Y,Y,One Way,Houston B-cycle
3770740,Houston B-cycle,605763,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,189,Standard,McKinney & Caroline,1919 Runnels,35,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:19:22,15:54:22,Y,Y,One Way,Houston B-cycle
3770741,Houston B-cycle,634734,Subscriber,,,77073,UNITED STATES,24 Hour Kiosk,245,Standard,Lamar & Milam,Lamar & Milam,45,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:19:30,16:04:37,Y,Y,Round Trip,Houston B-cycle
3770742,Houston B-cycle,634734,Subscriber,,,77073,UNITED STATES,24 Hour Kiosk,263 R2,Standard,Lamar & Milam,Lamar & Milam,45,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:19:54,16:04:18,Y,Y,Round Trip,Houston B-cycle
3770777,Houston B-cycle,346977,Member,Houston ,TX,77004,UNITED STATES,Annual Member,954,Standard,Smith & Capitol,Market Square,3,0,0,N,.5,.4,18,2014-12-30,2014-12-30,15:29:30,15:32:12,N,Y,One Way,Houston B-cycle
3770790,Houston B-cycle,263618,Member,Houston,TX,77019,UNITED STATES,Annual Member,304,Standard,Dallas & Smith,Market Square,6,0,0,N,.9,.9,36,2014-12-30,2014-12-30,15:33:13,15:39:56,N,Y,One Way,Houston B-cycle
3770862,Houston B-cycle,634742,Subscriber,,,77450,UNITED STATES,24 Hour Kiosk,186,Standard,La Branch & Lamar,Main & Dallas,19,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:42:16,16:01:56,N,Y,One Way,Houston B-cycle
3770867,Houston B-cycle,634743,Subscriber,,,79927,UNITED STATES,24 Hour Kiosk,277 G,Standard,La Branch & Lamar,Main & Dallas,18,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:43:13,16:01:42,N,Y,One Way,Houston B-cycle
3770870,Houston B-cycle,634743,Subscriber,,,79927,UNITED STATES,24 Hour Kiosk,103,Standard,La Branch & Lamar,Main & Dallas,18,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:43:51,16:01:45,N,Y,One Way,Houston B-cycle
3770872,Houston B-cycle,634744,Subscriber,,,78732,UNITED STATES,24 Hour Kiosk,219,Standard,MFAH/ Fannin & Binz,MFAH/ Fannin & Binz,32,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:44:27,16:16:44,Y,Y,Round Trip,Houston B-cycle
3770873,Houston B-cycle,417566,Member,Houston,TX,77065,UNITED STATES,Annual Member,192,Standard,City Hall,Sabine Bridge ,4,0,0,N,.6,.6,24,2014-12-30,2014-12-30,15:44:37,15:48:15,N,Y,One Way,Houston B-cycle
3770890,Houston B-cycle,634744,Subscriber,,,78732,UNITED STATES,24 Hour Kiosk,221,Standard,MFAH/ Fannin & Binz,MFAH/ Fannin & Binz,28,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:47:06,16:15:59,N,Y,Round Trip,Houston B-cycle
3770904,Houston B-cycle,634747,Subscriber,,,76201,UNITED STATES,24 Hour Kiosk,444 G,Standard,Sabine Bridge ,Sabine Bridge ,41,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:49:50,16:30:51,Y,Y,Round Trip,Houston B-cycle
3770907,Houston B-cycle,634747,Subscriber,,,76201,UNITED STATES,24 Hour Kiosk,322,Standard,Sabine Bridge ,Sabine Bridge ,40,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:50:48,16:30:46,Y,Y,Round Trip,Houston B-cycle
3770941,Houston B-cycle,634725,Subscriber,,,65401,UNITED STATES,24 Hour Kiosk,844,Standard,Smith & Capitol,Spotts Park,54,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,15:59:52,16:53:20,Y,Y,One Way,Houston B-cycle
3770943,Houston B-cycle,634726,Subscriber,,,77573,UNITED STATES,24 Hour Kiosk,807,Standard,Smith & Capitol,Spotts Park,53,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:00:34,16:53:38,Y,Y,One Way,Houston B-cycle
3770946,Houston B-cycle,634727,Subscriber,,,77082,UNITED STATES,24 Hour Kiosk,215,Standard,Smith & Capitol,Spotts Park,52,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:01:20,16:53:51,Y,Y,One Way,Houston B-cycle
3770954,Houston B-cycle,346977,Member,Houston ,TX,77004,UNITED STATES,Annual Member,954,Standard,Market Square,Smith & Capitol,3,0,0,N,.5,.4,18,2014-12-30,2014-12-30,16:02:14,16:05:28,N,Y,One Way,Houston B-cycle
3770968,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,885,Standard,Market Square,City Hall,86,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:04:26,17:30:44,Y,Y,One Way,Houston B-cycle
3771023,Houston B-cycle,634753,Subscriber,,,95118,UNITED STATES,24 Hour Kiosk,420,Standard,Sabine Bridge ,UHD/Main & Franklin,30,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:12:46,16:42:24,N,Y,One Way,Houston B-cycle
3771031,Houston B-cycle,634753,Subscriber,,,95118,UNITED STATES,24 Hour Kiosk,213,Standard,Sabine Bridge ,UHD/Main & Franklin,28,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:14:04,16:42:29,N,Y,One Way,Houston B-cycle
3771036,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,186,Standard,Main & Dallas,La Branch & Lamar,11,0,0,N,1.7,1.6,66,2014-12-30,2014-12-30,16:14:48,16:25:26,N,Y,One Way,Houston B-cycle
3771048,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,103,Standard,Main & Dallas,La Branch & Lamar,10,0,0,N,1.5,1.4,60,2014-12-30,2014-12-30,16:16:55,16:26:00,N,Y,One Way,Houston B-cycle
3771054,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,277 G,Standard,Main & Dallas,La Branch & Lamar,7,0,0,N,1.1,1.0,42,2014-12-30,2014-12-30,16:18:23,16:25:03,N,Y,One Way,Houston B-cycle
3771064,Houston B-cycle,315485,Member,Houston,TX,77007,UNITED STATES,Annual Member,192,Standard,Sabine Bridge ,Sabine Bridge ,25,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:20:28,16:45:58,N,Y,Round Trip,Houston B-cycle
3771081,Houston B-cycle,634743,Subscriber,,,79927,UNITED STATES,24 Hour Kiosk,257,Standard,Main & Dallas,La Branch & Lamar,38,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:23:23,17:01:49,Y,Y,One Way,Houston B-cycle
3771087,Houston B-cycle,634743,Subscriber,,,79927,UNITED STATES,24 Hour Kiosk,196 G,Standard,Main & Dallas,La Branch & Lamar,38,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:23:47,17:01:30,Y,Y,One Way,Houston B-cycle
3771094,Houston B-cycle,634742,Subscriber,,,77450,UNITED STATES,24 Hour Kiosk,816,Standard,Main & Dallas,La Branch & Lamar,37,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:24:11,17:01:44,Y,Y,One Way,Houston B-cycle
3771114,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,413,Standard,La Branch & Lamar,La Branch & Lamar,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,16:26:00,16:26:18,N,Y,Round Trip,Houston B-cycle
3771116,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,264,Standard,La Branch & Lamar,La Branch & Lamar,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,16:26:16,16:26:27,N,Y,Round Trip,Houston B-cycle
3771140,Houston B-cycle,634601,Subscriber,,,13450,UNITED STATES,24 Hour Kiosk,129,Standard,City Hall,Spotts Park,43,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:30:48,17:13:55,Y,Y,One Way,Houston B-cycle
3771143,Houston B-cycle,634601,Subscriber,,,13450,UNITED STATES,24 Hour Kiosk,380,Standard,City Hall,Spotts Park,41,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:31:26,17:12:47,Y,Y,One Way,Houston B-cycle
3771144,Houston B-cycle,634601,Subscriber,,,13450,UNITED STATES,24 Hour Kiosk,242,Standard,City Hall,Spotts Park,42,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:32:07,17:14:56,Y,Y,One Way,Houston B-cycle
3771149,Houston B-cycle,565230,Subscriber,,,77007,UNITED STATES,24 Hour Kiosk,870,Standard,City Hall,Spotts Park,42,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:32:47,17:14:14,Y,Y,One Way,Houston B-cycle
3771178,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,871,Standard,Rusk & St. Emanuel ,City Hall,52,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:37:15,17:29:15,Y,Y,One Way,Houston B-cycle
3771182,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,502,Standard,Rusk & St. Emanuel ,City Hall,52,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,16:37:55,17:29:50,Y,Y,One Way,Houston B-cycle
3771190,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,858,Standard,UHD/Main & Franklin,1919 Runnels,83,55,0,Y,8.3,7.8,330,2014-12-30,2014-12-30,16:39:38,18:02:01,Y,Y,One Way,Houston B-cycle
3771204,Houston B-cycle,634764,Subscriber,,,40222,UNITED STATES,24 Hour Kiosk,931,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,6,0,0,N,.9,.9,36,2014-12-30,2014-12-30,16:43:23,16:49:34,N,Y,Round Trip,Houston B-cycle
3771213,Houston B-cycle,617486,Member,Houston,TX,77006,UNITED STATES,Annual Member,845,Standard,Taft & Fairview,Westheimer & Waugh,6,0,0,N,.9,.9,36,2014-12-30,2014-12-30,16:44:43,16:50:20,N,Y,One Way,Houston B-cycle
3771221,Houston B-cycle,327523,Member,Houston,TX,77002,UNITED STATES,Annual Member,413,Standard,La Branch & Lamar,Milam & Webster,10,0,0,N,1.5,1.4,60,2014-12-30,2014-12-30,16:45:41,16:55:39,N,Y,One Way,Houston B-cycle
3771224,Houston B-cycle,634753,Subscriber,,,95118,UNITED STATES,24 Hour Kiosk,213,Standard,UHD/Main & Franklin,UHD/Main & Franklin,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,16:46:15,16:46:51,N,Y,Round Trip,Houston B-cycle
3771278,Houston B-cycle,327523,Member,Houston,TX,77002,UNITED STATES,Annual Member,224,Standard,Milam & Webster,La Branch & Lamar,12,0,0,N,1.8,1.7,72,2014-12-30,2014-12-30,16:59:47,17:11:15,N,Y,One Way,Houston B-cycle
3771366,Houston B-cycle,253478,Member,Houston,TX,77007,UNITED STATES,Annual Member,533 R,Standard,City Hall,Sabine Bridge ,4,0,0,N,.6,.6,24,2014-12-30,2014-12-30,17:21:41,17:25:37,N,Y,One Way,Houston B-cycle
3771402,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,224,Standard,La Branch & Lamar,METRO Transit Center ,9,0,0,N,1.4,1.3,54,2014-12-30,2014-12-30,17:35:58,17:44:13,N,Y,One Way,Houston B-cycle
3771406,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,257,Standard,La Branch & Lamar,METRO Transit Center ,9,0,0,N,1.4,1.3,54,2014-12-30,2014-12-30,17:36:31,17:45:38,N,Y,One Way,Houston B-cycle
3771439,Houston B-cycle,256233,Member,Houston,TX,77006,UNITED STATES,Annual Member,245,Standard,Lamar & Milam,Westheimer & Waugh,20,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,17:46:21,18:06:28,N,Y,One Way,Houston B-cycle
3771474,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,189,Standard,1919 Runnels,UHD/Main & Franklin,7,0,0,N,1.1,1.0,42,2014-12-30,2014-12-30,18:04:01,18:11:01,N,Y,One Way,Houston B-cycle
3771496,Houston B-cycle,617486,Member,Houston,TX,77006,UNITED STATES,Annual Member,205,Standard,Westheimer & Waugh,Taft & Fairview,7,0,0,N,1.1,1.0,42,2014-12-30,2014-12-30,18:22:55,18:29:21,N,Y,One Way,Houston B-cycle
3771528,Houston B-cycle,634719,Subscriber,,,75206,UNITED STATES,24 Hour Kiosk,936,Standard,Main & Dallas,Spotts Park,32,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:01:19,19:33:50,Y,Y,One Way,Houston B-cycle
3771529,Houston B-cycle,634719,Subscriber,,,75206,UNITED STATES,24 Hour Kiosk,226,Standard,Main & Dallas,Spotts Park,31,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:02:03,19:33:15,Y,Y,One Way,Houston B-cycle
3771540,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,173,Standard,Market Square,West Gray & Baldwin,7,0,0,N,1.1,1.0,42,2014-12-30,2014-12-30,19:11:26,19:18:37,N,Y,One Way,Houston B-cycle
3771542,Houston B-cycle,407100,Subscriber,,,77019,UNITED STATES,24 Hour Kiosk,263 R2,Standard,Lamar & Milam,West Gray & Baldwin,7,0,0,N,1.1,1.0,42,2014-12-30,2014-12-30,19:12:03,19:19:34,N,Y,One Way,Houston B-cycle
3771572,Houston B-cycle,584207,Subscriber,,,77022,UNITED STATES,24 Hour Kiosk,444 G,Standard,Sabine Bridge ,Sabine Bridge ,63,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:47:37,20:50:49,Y,Y,Round Trip,Houston B-cycle
3771573,Houston B-cycle,584207,Subscriber,,,77022,UNITED STATES,24 Hour Kiosk,455,Standard,Sabine Bridge ,Sabine Bridge ,63,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:48:05,20:51:15,Y,Y,Round Trip,Houston B-cycle
3771574,Houston B-cycle,584207,Subscriber,,,77022,UNITED STATES,24 Hour Kiosk,192,Standard,Sabine Bridge ,Sabine Bridge ,62,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:48:32,20:50:40,Y,Y,Round Trip,Houston B-cycle
3771578,Houston B-cycle,634786,Subscriber,,,77022,UNITED STATES,24 Hour Kiosk,322,Standard,Sabine Bridge ,Sabine Bridge ,61,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:49:10,20:50:41,Y,Y,Round Trip,Houston B-cycle
3771583,Houston B-cycle,634786,Subscriber,,,77022,UNITED STATES,24 Hour Kiosk,180,Standard,Sabine Bridge ,Sabine Bridge ,61,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,19:49:45,20:50:54,Y,Y,Round Trip,Houston B-cycle
3771588,Houston B-cycle,320993,Member,Houston,TX,77019,UNITED STATES,Annual Member,983,Standard,Elgin & Smith,West Gray & Baldwin,6,0,0,N,.9,.9,36,2014-12-30,2014-12-30,19:56:11,20:02:09,N,Y,One Way,Houston B-cycle
3771620,Houston B-cycle,634794,Subscriber,,,77547,UNITED STATES,24 Hour Kiosk,200,Standard,Stude Park,Stude Park,61,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,20:57:59,21:58:05,Y,Y,Round Trip,Houston B-cycle
3771627,Houston B-cycle,634798,Subscriber,,,77093,UNITED STATES,24 Hour Kiosk,444 G,Standard,Sabine Bridge ,Sabine Bridge ,55,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,21:11:36,22:06:03,Y,Y,Round Trip,Houston B-cycle
3771628,Houston B-cycle,634798,Subscriber,,,77093,UNITED STATES,24 Hour Kiosk,533 R,Standard,Sabine Bridge ,Sabine Bridge ,54,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,21:12:10,22:06:14,Y,Y,Round Trip,Houston B-cycle
3771629,Houston B-cycle,634798,Subscriber,,,77093,UNITED STATES,24 Hour Kiosk,268,Standard,Sabine Bridge ,Sabine Bridge ,54,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,21:12:45,22:06:06,Y,Y,Round Trip,Houston B-cycle
3771634,Houston B-cycle,207719,Member,Houston,TX,77006,UNITED STATES,Annual Member,830,Standard,Elgin & Smith,Elgin & Smith,0,0,0,N,.0,.0,0,2014-12-30,2014-12-30,21:41:00,21:41:39,N,Y,Round Trip,Houston B-cycle
3771635,Houston B-cycle,207719,Member,Houston,TX,77006,UNITED STATES,Annual Member,853,Standard,Elgin & Smith,Elgin & Smith,10,0,0,N,1.5,1.4,60,2014-12-30,2014-12-30,21:41:48,21:51:25,N,Y,Round Trip,Houston B-cycle
3771648,Houston B-cycle,407100,Subscriber,,,77019,UNITED STATES,24 Hour Kiosk,531,Standard,Elgin & Smith,Milam & Webster,18,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,21:59:08,22:17:33,N,Y,One Way,Houston B-cycle
3771649,Houston B-cycle,407100,Subscriber,,,77019,UNITED STATES,24 Hour Kiosk,167,Standard,Elgin & Smith,Milam & Webster,18,0,0,N,2.7,2.6,108,2014-12-30,2014-12-30,21:59:43,22:17:28,N,Y,One Way,Houston B-cycle
3771967,Houston B-cycle,634814,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,897,Standard,Menil Collection / Alabama & Mandell,Menil Collection / Alabama & Mandell,45,0,0,N,2.7,2.6,108,2014-12-31,2014-12-31,07:50:42,08:35:41,Y,Y,Round Trip,Houston B-cycle
3771976,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,268,Standard,Sabine Bridge ,Sabine Bridge ,0,0,0,N,.0,.0,0,2014-12-31,2014-12-31,08:04:22,08:04:47,N,Y,Round Trip,Houston B-cycle
3772074,Houston B-cycle,235271,Member,Houston,TX,77002,UNITED STATES,Annual Member,263 R2,Standard,West Gray & Baldwin,West Gray & Baldwin,29,0,0,N,2.7,2.6,108,2014-12-31,2014-12-31,08:40:48,09:09:38,N,Y,Round Trip,Houston B-cycle
3772087,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,954,Standard,Smith & Capitol,Smith & Capitol,0,0,0,N,.0,.0,0,2014-12-31,2014-12-31,08:42:22,08:42:48,N,Y,Round Trip,Houston B-cycle
3772089,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,970,Standard,Smith & Capitol,Smith & Capitol,1,0,0,N,.2,.1,6,2014-12-31,2014-12-31,08:42:43,08:43:08,N,Y,Round Trip,Houston B-cycle
3772090,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,530,Standard,Smith & Capitol,Smith & Capitol,0,0,0,N,.0,.0,0,2014-12-31,2014-12-31,08:43:01,08:43:22,N,Y,Round Trip,Houston B-cycle
3772108,Houston B-cycle,370174,Member,Houston,TX,77257,UNITED STATES,Annual Member,928,Standard,West Gray & Baldwin,Dallas & Smith,7,0,0,N,1.1,1.0,42,2014-12-31,2014-12-31,08:47:44,08:54:23,N,Y,One Way,Houston B-cycle
3772133,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,189,Standard,UHD/Main & Franklin,UHD/Main & Franklin,1,0,0,N,.2,.1,6,2014-12-31,2014-12-31,08:59:50,09:00:19,N,Y,Round Trip,Houston B-cycle
3772200,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,133,Standard,Lamar & Crawford,Lamar & Crawford,1,0,0,N,.2,.1,6,2014-12-31,2014-12-31,09:19:43,09:20:13,N,Y,Round Trip,Houston B-cycle
